Run Number,Solver,Energie,Params,Method,Qubo,Want Result,Result,Correct,Solve Time
137,SAGA,"[-0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043, -0.010265316743248043]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99714363  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.422640085220337 overhead=None qpu=None
138,SAGA,"[-0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740832369, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925, -0.01162771740831925]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99727567  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.3999946117401123 overhead=None qpu=None
139,SAGA,"[-0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088, -0.011741047865680088]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99728052  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.4142544269561768 overhead=None qpu=None
140,SAGA,"[-0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943, -0.010092464417434943]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99696973  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.4628863334655762 overhead=None qpu=None
141,SAGA,"[-0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469205503, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727, -0.011647413469203727]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99737134  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.430783987045288 overhead=None qpu=None
142,SAGA,"[-0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.011541074525425188, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208, -0.01154107452542208]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99682512  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.4565374851226807 overhead=None qpu=None
143,SAGA,"[-0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.01257375506602898, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871, -0.012573755066025871]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99591812  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.405616044998169 overhead=None qpu=None
144,SAGA,"[-0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793022515, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518, -0.010074779793018518]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99698811  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.379108190536499 overhead=None qpu=None
145,SAGA,"[-0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202394465, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912, -0.010176241202390912]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99707111  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.3996684551239014 overhead=None qpu=None
146,SAGA,"[-0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322217763, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999, -0.012584478322199999]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99689239  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.4367990493774414 overhead=None qpu=None
147,SAGA,"[-0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347, -0.01172465779272347]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99622549  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.438032627105713 overhead=None qpu=None
148,SAGA,"[-0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397, -0.01127616164379397]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99748596  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.4425530433654785 overhead=None qpu=None
149,SAGA,"[-0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.010371346954990202, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599, -0.01037134695497599]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99675866  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.4821162223815918 overhead=None qpu=None
150,SAGA,"[-0.011731960170791922, -0.011731960170791922, -0.011731960170791922, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155, -0.011731960170778155]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99729255  4.          4.          4.          4.         -4.
 -2.         -2.         -2.         -2.         -2.          2.
 -0.         -0.         -0.         -2.          2.         -0.
 -0.         -0.         -2.          2.         -0.         -0.
 -0.         -2.          2.         -0.         -0.         -0.        ]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",True,total=1.9346084594726562 overhead=None qpu=None
151,SAGA,"[-0.01024465096026006, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178, -0.010244650960251178]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.9980937  4.         4.         4.         4.        -4.
 -2.        -2.        -2.        -2.        -2.         2.
 -0.        -0.        -0.        -2.         2.        -0.
 -0.        -0.        -2.         2.        -0.        -0.
 -0.        -2.         2.        -0.        -0.        -0.       ]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",True,total=1.9175472259521484 overhead=None qpu=None
