Run Number,Solver,Energie,Params,Method,Qubo,Want Result,Result,Correct,Solve Time
42,SAGA,"[-0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823, -0.010642872289310823]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99492365  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.6548137664794922 overhead=None qpu=None
43,SAGA,"[-0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137, -0.01051592949484137]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99430072  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.666175127029419 overhead=None qpu=None
44,SAGA,"[-0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398, -0.010805305974309398]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99423761  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.66497802734375 overhead=None qpu=None
45,SAGA,"[-0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131, -0.010039288579870131]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99381214  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.6566412448883057 overhead=None qpu=None
46,SAGA,"[-0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854, -0.010521089591681854]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99526512  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.6610021591186523 overhead=None qpu=None
47,SAGA,"[-0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063, -0.010533164481270063]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99522091  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.6575839519500732 overhead=None qpu=None
48,SAGA,"[-0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823, -0.010513336685758823]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99535719  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.6585278511047363 overhead=None qpu=None
49,SAGA,"[-0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954, -0.010792020579994954]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,[ 3.99476453  4.         -4.         -2.         -2.          2.        ],"[1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0]",True,total=0.6596641540527344 overhead=None qpu=None
50,SAGA,"[-0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282, -0.0104889620277282]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.9963283  4.         4.        -4.        -2.        -2.
 -2.         2.        -0.        -2.         2.        -0.       ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9258072376251221 overhead=None qpu=None
51,SAGA,"[-0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222, -0.010561755813981222]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99649692  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.922553300857544 overhead=None qpu=None
52,SAGA,"[-0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438, -0.011667531389850438]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99516553  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9218010902404785 overhead=None qpu=None
53,SAGA,"[-0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058, -0.011664194793711058]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99604842  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9213321208953857 overhead=None qpu=None
54,SAGA,"[-0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029, -0.01108381439721029]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99644355  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9229464530944824 overhead=None qpu=None
55,SAGA,"[-0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714, -0.010044739547250714]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99595528  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9287569522857666 overhead=None qpu=None
56,SAGA,"[-0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504, -0.010509163625183504]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99776875  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9305400848388672 overhead=None qpu=None
57,SAGA,"[-0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675, -0.011223829655566675]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99725922  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9249730110168457 overhead=None qpu=None
58,SAGA,"[-0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725, -0.0116577733705725]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99667081  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9201767444610596 overhead=None qpu=None
