Run Number,Solver,Energie,Params,Method,Qubo,Want Result,Result,Correct,Solve Time
133,SAGA,"[-0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.01038383385280639, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511, -0.010383833852793511]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99812981  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2998311519622803 overhead=None qpu=None
134,SAGA,"[-0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383451499, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946, -0.010453708383447946]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99799502  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.298241376876831 overhead=None qpu=None
135,SAGA,"[-0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644, -0.01022996210825644]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99720988  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.301966667175293 overhead=None qpu=None
136,SAGA,"[-0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972729023, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256, -0.011592378972715256]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.9971678  4.         4.         4.        -4.        -2.
 -2.        -2.        -2.         2.        -0.        -0.
 -2.         2.        -0.        -0.        -2.         2.
 -0.        -0.       ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.302335500717163 overhead=None qpu=None
137,SAGA,"[-0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.01070022750553079, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353, -0.010700227505522353]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99847334  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2891080379486084 overhead=None qpu=None
138,SAGA,"[-0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242906307, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087, -0.010584070242904087]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99766053  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2850391864776611 overhead=None qpu=None
139,SAGA,"[-0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115, -0.01167160118355115]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99800891  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2940685749053955 overhead=None qpu=None
140,SAGA,"[-0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.01074694999436332, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658, -0.010746949994356658]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99796016  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.292921543121338 overhead=None qpu=None
141,SAGA,"[-0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489, -0.010280393960806489]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99741207  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2943120002746582 overhead=None qpu=None
142,SAGA,"[-0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284009611, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838, -0.012079928284003838]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99658077  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2982542514801025 overhead=None qpu=None
143,SAGA,"[-0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234289419, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096, -0.010707627234276096]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.9970072  4.         4.         4.        -4.        -2.
 -2.        -2.        -2.         2.        -0.        -0.
 -2.         2.        -0.        -0.        -2.         2.
 -0.        -0.       ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.3189163208007812 overhead=None qpu=None
144,SAGA,"[-0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699984782, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788, -0.011258634699976788]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99789519  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.3175504207611084 overhead=None qpu=None
145,SAGA,"[-0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306747212, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771, -0.010243898306742771]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99761363  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2996187210083008 overhead=None qpu=None
146,SAGA,"[-0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842885575, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025, -0.010424175842878025]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99729817  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.3211398124694824 overhead=None qpu=None
147,SAGA,"[-0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409710235, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797, -0.011325273409701797]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99695562  4.          4.          4.         -4.         -2.
 -2.         -2.         -2.          2.         -0.         -0.
 -2.          2.         -0.         -0.         -2.          2.
 -0.         -0.        ]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",True,total=1.2917394638061523 overhead=None qpu=None
