Run Number,Solver,Energie,Params,Method,Qubo,Want Result,Result,Correct,Solve Time
67,SAGA,"[-0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267, -0.01112332200415267]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99587122  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9180576801300049 overhead=None qpu=None
68,SAGA,"[-0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385, -0.010956238596950385]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.9960674  4.         4.        -4.        -2.        -2.
 -2.         2.        -0.        -2.         2.        -0.       ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9173233509063721 overhead=None qpu=None
69,SAGA,"[-0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454, -0.011451183445629454]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99701697  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9150693416595459 overhead=None qpu=None
70,SAGA,"[-0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973, -0.010765156504735973]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99595708  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9201130867004395 overhead=None qpu=None
71,SAGA,"[-0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204, -0.010987484389428204]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99595545  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9168171882629395 overhead=None qpu=None
72,SAGA,"[-0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284, -0.010272338228894284]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99722029  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9191164970397949 overhead=None qpu=None
73,SAGA,"[-0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353, -0.010825486168598353]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99589928  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9188711643218994 overhead=None qpu=None
74,SAGA,"[-0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729, -0.010354250082581729]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99622272  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9197103977203369 overhead=None qpu=None
75,SAGA,"[-0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517, -0.0108723937094517]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99715278  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9240314960479736 overhead=None qpu=None
76,SAGA,"[-0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916, -0.011422400419522916]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99581926  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9312670230865479 overhead=None qpu=None
77,SAGA,"[-0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146, -0.010541986360275146]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99726794  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9344687461853027 overhead=None qpu=None
78,SAGA,"[-0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292, -0.011127247111460292]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99611787  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9344878196716309 overhead=None qpu=None
79,SAGA,"[-0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795, -0.011737919432366795]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99665135  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9261736869812012 overhead=None qpu=None
80,SAGA,"[-0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107, -0.011163909469463107]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99566498  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9358627796173096 overhead=None qpu=None
81,SAGA,"[-0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863, -0.010937473448311863]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.99617599  4.          4.         -4.         -2.         -2.
 -2.          2.         -0.         -2.          2.         -0.        ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9411447048187256 overhead=None qpu=None
82,SAGA,"[-0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526, -0.010011888264191526]","{'p_size': 40, 'p_inc_num': 0, 'p_max': -1, 'pct_random_states': 0, 'mut_rate': 1, 'rec_rate': 20, 'rec_method': 'one_point_crossover', 'select_method': 'simple', 'num_sweeps': 1000, 'num_sweeps_inc_factor': 1, 'num_sweeps_inc_max': -1, 'beta_range_type': 'default', 'beta_range': None, 'target': None, 'atol': 0, 'rtol': 0, 'timeout': 5, 'max_iter': 50, 'max_consistent_iters': -1, 'qpu_config': {}, 'return_overhead': False, 'mut_method': 'sa', 'use_qpu': False}",AEB,"[ 3.9975453  4.         4.        -4.        -2.        -2.
 -2.         2.        -0.        -2.         2.        -0.       ]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",True,total=0.9248275756835938 overhead=None qpu=None
